題號,分類狀態,待審,原答案,採計答案,釋疑,原卷PDF頁,原卷印刷頁,答案PDF頁,釋疑PDF頁,原圖,原圖SHA256,主條目ID,主分類,次條目ID,次分類,主分類理由,次分類理由,科學說明,課本印刷頁,課本PDF頁,覆核者,覆核紀錄
TCU-115-Q11,FORMAL,False,B,B,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,3,3,1,,questions/Q11.png,7ca819992bb1bf38b844e24c017346ca05a23077241540ee36386e6bb88049f6,L3255,49.2 / Arousal and Sleep,,,49.2 / Arousal and Sleep：網狀形成使大腦皮質維持覺醒，最小條目為覺醒與睡眠。,無另列最小次條目；完整共用表將戊與b配對，49.2 Arousal and Sleep包含功能與網狀形成；中腦屬腦幹，原表重疊語句保留，不錯建互斥構造。,官方B，即戊＋b。網狀形成跨腦幹多區，參與感覺訊息篩選及皮質覺醒；不是單憑黑質或基底核的記憶功能。原表「腦幹及中腦」有範圍重疊，中腦本來就是腦幹的一部分，保留原表而不重畫成兩個互斥部位。,"1092,1094,1095","1141,1143,1144",Codex /root,TCU-115-R2-Q11
TCU-115-Q12,FORMAL,False,C,C,115年度2026-04-17釋疑維持C,3,3,1,6,questions/Q12.png,adecc40f61cc0891082aaba3177a1ab2c0e1cf602aa456bd855eb29676905371,L3261,49.2 / Emotions,L3023,45.2 / Coordination of the Endocrine and Nervous Systems,49.2 / Emotions：邊緣系統與下視丘協調情緒是本題主要辨別點。,45.2 / Coordination of the Endocrine and Nervous Systems：下視丘協調內分泌與神經系統補充表中內分泌功能。,官方維持C（PDF6），乙＋c。必須連同Q11共用表閱讀。邊緣系統與下視丘協調情緒、動機及伴隨內分泌反應；海馬迴記憶功能不使乙＋a成為最合適配對。官方對小腦「與情緒無直接關聯」的簡化不擴張成小腦完全不參與情緒；本題分類依指定合作功能。,"1006,1007,1095,1096","1055,1056,1144,1145",Codex /root,TCU-115-R2-Q12
TCU-115-Q13,FORMAL,False,B,B,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,3,3,1,,questions/Q13.png,ea95d5eabff7982690752d861eed015faf389b5f6394b55e2f5dd2919aa09295,L2746,41.5 / Regulation of Appetite and Consumption,,,41.5 / Regulation of Appetite and Consumption：ghrelin、PYY與leptin透過腦部調節食慾，屬調節食慾及能量消耗。,無另列最小次條目；實讀917圖說與918正文，ghrelin主要胃壁、PYY餐後抑食、leptin脂肪，41.5條目明確。題文翻譯與主要來源範圍保留，不作其他部位零表達的斷言。,官方B。Figure41.24把餐前ghrelin來源標在胃壁，PYY在餐後抑制食慾，leptin來自脂肪組織。B以腸壁替代典型主要胃來源；此判斷不宣稱其他部位絕無ghrelin。原題satiety center譯為「食慾中心」，教材同時涵蓋飢餓與飽食調節，不以譯名差別另改採計。,"917,918,919","966,967,968",Codex /root,TCU-115-R2-Q13
TCU-115-Q14,FORMAL,False,D,D,115年度2026-04-17釋疑維持D,4,4,1,"6,7",questions/Q14.png,aec5247fe42fa2797c5e48e488b53d21e31663443a2264e94cef20998da0d73b,L2743,41.5 / Regulation of Energy Storage,L0608,9.6 / The Versatility of Catabolism,41.5 / Regulation of Energy Storage：未治療糖尿病的胰島素失調是所問代謝異常的情境核心。,9.6 / The Versatility of Catabolism：脂肪分解進入乙醯輔酶A的分解代謝原理，不誤列合成代謝。,官方維持D（PDF6–7）。胰島素不足促進脂肪分解及肝臟酮體生成；體液流失主要是併發結果，換氣不足不是此情境的主要生化起因。題幹以ketosis對譯酮酸症並引入生酮飲食，須區分酮體增加與糖尿病酮酸中毒，不視為同義。教材提供糖尿病及分解代謝原理，肝臟產酮由同年釋疑與CDC說明補足；不是全身所有細胞都必須靠胰島素攝入葡萄糖。,"182,183,915,916,917","231,232,964,965,966",Codex /root,TCU-115-R2-Q14
TCU-115-Q15,FORMAL,False,D,D,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q15.png,325ae225cb93427c4e698aa4681d05053b7a649c5799388f8592fd0e5de14431,L0837,13.3 / The Stages of Meiosis,,,13.3 / The Stages of Meiosis：減數分裂I分開同源染色體但尚未分開姊妹染色單體。,無另列最小次條目；同源染色體已分離，n與姊妹數分開，答案D；目錄最小Meiosis stages包含兩次分裂，不另外杜撰telophase I條目。,官方D。末期I及胞質分裂後每個子細胞為n，但每條染色體仍含兩條姊妹染色單體；第二次分裂才分離它們。倍體數、染色體數與DNA分子數分開計，不因DNA複製而稱此階段為二倍體。,"259,260,261,262","308,309,310,311",Codex /root,TCU-115-R2-Q15
TCU-115-Q16,FORMAL,False,A,A,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q16.png,fb871a2a5a9785722a6cc69f53039797b351baf6820f4b68210fd06062024d60,L0892,14.3 / Extending Mendelian Genetics for a Single Gene,,,14.3 / Extending Mendelian Genetics for a Single Gene：單一基因影響多器官表型符合多效性。,無另列最小次條目；一基因多器官符合pleiotropy，屬14.3單基因擴充；沒有多個基因共同控制或上位作用的題設。疾病名稱不是分類必要前提。,官方A。題幹描述一個基因同時影響心血管、骨骼與眼睛；不是多基因共同決定一性狀，也不是兩基因的上位作用或雜合子不完全顯性。症狀類似Marfan作為理解例子，但分類不要求替題幹補上疾病診斷。,"278,279,280,281","327,328,329,330",Codex /root,TCU-115-R2-Q16
TCU-115-Q17,FORMAL,False,A,A,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q17.png,520a89bf09766d3a204004aa01a2b00488f7735002cf00bfc92f6fe7f7e54346,L1113,18.1 / Positive Gene Regulation,L1110,18.1 / Repressible and Inducible Operons: Two Types of Negative Gene Regulation,18.1 / Positive Gene Regulation：低葡萄糖提高cAMP–CAP活性是lac operon正調控。,18.1 / Repressible and Inducible Operons: Two Types of Negative Gene Regulation：乳糖存在解除抑制蛋白的負調控，形成轉錄升高的另一必要背景。,官方A。葡萄糖降低使cAMP升高，CAP／CRP結合DNA協助RNA聚合酶；同時乳糖誘導解除lac抑制。B使抑制蛋白更易結合會壓低而非提升轉錄；C降低allolactose亦相反，D不是此轉錄變化的直接機制。兩個同章最小條目均保留。,"368,369,370","417,418,419",Codex /root,TCU-115-R2-Q17
TCU-115-Q18,FORMAL,False,B,B,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q18.png,747f46559f6bc52ad29fd9a4cfe9fe325767c27a1ff69f5ebc9899780d7f1600,L1126,18.2 / Regulation of Transcription Initiation,L1120,18.2 / Differential Gene Expression,18.2 / Regulation of Transcription Initiation：專一性轉錄因子與調控DNA組合控制轉錄起始。,18.2 / Differential Gene Expression：分化細胞通常保有相同基因組但表現不同基因。,官方B。紅血球前驅細胞的轉錄因子及調控序列組合使血紅素基因大量表現；不靠刪除其他細胞的基因或更換遺傳密碼。題幹後半把「紅血球大量產生」泛稱，需回到前驅細胞；成熟哺乳類紅血球缺核，不能再轉錄。B的「只有」指此調控組合情境，不能推成每一轉錄因子都在其他細胞完全不存在。,"370,373,374,375,376,935,936","419,422,423,424,425,984,985",Codex /root,TCU-115-R2-Q18
TCU-115-Q19,FORMAL,False,B,B,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,4,4,1,,questions/Q19.png,4b53f375c36c3c0d2094032e32fb9c1c77e8f00ce22a0e3bcfa21a5bfc5da6c4,L1019,16.2 / Replicating the Ends of DNA Molecules,,,16.2 / Replicating the Ends of DNA Molecules：線性染色體末端複製問題及端粒酶正是教材最小條目。,無另列最小次條目；此題整體測末端複製限制與保護，16.2末端複製最直接；C的所有體細胞高表現不成立，D將末端隱蔽保護寫成暴露修復。,官方B。端粒重複序列緩衝末端複製損失並保護末端；不是主要作為鄰基因啟動子，也不是故意暴露DNA讓其被當斷裂修復。端粒酶為含RNA模板的核糖核蛋白，具逆轉錄酶活性；不能概括成所有成體體細胞均高表現。,"328,329,330","377,378,379",Codex /root,TCU-115-R2-Q19
TCU-115-Q20,FORMAL,False,C,C,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q20.png,990bf4b718d31e540c5a5e3cb6eac28a7f90cb79c8550ee9cde6f9b98099c346,L3354,50.2 / Hearing and Equilibrium in Other Vertebrates,L3351,50.2 / Hearing and Equilibrium in Mammals,50.2 / Hearing and Equilibrium in Other Vertebrates：魚類側線在其他脊椎動物聽覺和平衡條目中直接描述。,50.2 / Hearing and Equilibrium in Mammals：毛細胞偏轉與受器電位可由哺乳類毛細胞的機械轉導作比較。,官方C。水流使神經丘毛細胞所嵌的cupula偏轉，產生機械轉導；朝較長毛方向彎曲是去極化而非B的過極化。cupula是局部神經丘的膠狀帽，不是整條側線管都充滿同一塊膠；Figure50.14顯示頭至尾均有此感覺系統。,"1113,1114,1115,1116,1117","1162,1163,1164,1165,1166",Codex /root,TCU-115-R2-Q20
TCU-115-Q21,FORMAL,False,D,D,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q21.png,874b9867c3f60fcfe33f9822b38d90bbc10835e88528d70bf8392ae558ac54c1,L3020,45.2 / Feedback Regulation,L3026,45.2 / Thyroid Regulation: A Hormone Cascade Pathway,45.2 / Feedback Regulation：辨認正負回饋的方向是四個荷爾蒙例子共同考點。,45.2 / Thyroid Regulation: A Hormone Cascade Pathway：TRH–TSH–甲狀腺激素軸提供D的具體負回饋路徑。,官方D。甲狀腺激素回抑上游釋放激素屬負回饋；ADH回復滲透平衡與胰島素降低血糖也屬負回饋。分娩催產素放大收縮是正回饋。不同激素例子不再各自新增一章，保留回饋及甲狀腺兩個同章最小次目。,"1004,1005,1006,1008,1009","1053,1054,1055,1057,1058",Codex /root,TCU-115-R2-Q21
TCU-115-Q22,FORMAL,False,B,B,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q22.png,6962938560ac814f802790509e3da6be4014d630bddde58d8b63e28916ea8f6c,L1349,21.5 / Rearrangements of Parts of Genes: Exon Duplication and Exon Shuffling,L1062,17.3 / Split Genes and RNA Splicing,21.5 / Rearrangements of Parts of Genes: Exon Duplication and Exon Shuffling：基因組DNA重排帶來外顯子重新組合，直接對應外顯子複製和重組。,17.3 / Split Genes and RNA Splicing：RNA剪接作為需排除的相鄰機制，保留其分子層次差別。,官方B。exon shuffling指DNA重組改變不同外顯子或蛋白結構域的組合；mRNA剪接是移除內含子、連接現有外顯子。替代剪接可產生不同RNA產物，仍不能把題名的基因組演化重組改稱RNA剪接。,"345,346,456,457","394,395,505,506",Codex /root,TCU-115-R2-Q22
TCU-115-Q23,FORMAL,False,A,A,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q23.png,d8b06a66214dd2ae822d3842659439bb7383d38e130182c3f6b224cb7eb5b0e7,L1215,19.3 / Emerging Viral Diseases,L1202,19.2 / Replicative Cycles of Animal Viruses,19.3 / Emerging Viral Diseases：RNA病毒高突變率及新興病毒在教材相關條目直接討論。,19.2 / Replicative Cycles of Animal Viruses：動物病毒複製方式說明RNA依賴RNA聚合酶的角色。,官方A。許多RNA病毒的低保真複製造成高突變率；不是宿主核糖體把翻譯變化直接寫回RNA基因組。原題「缺乏校對」是一般化敘述，有冠狀病毒nsp14–nsp10核酸外切酶校對的例外；PNAS結構與生化研究已支援此限制，不因例外改動官方採計。所讀教材印刷410/PDF459旁例寫流感基因組nine segments；CDC的A/B流感為eight RNA gene segments，差異另存，分節數不作本題答案依據。,"404,405,406,409,410","453,454,455,458,459",Codex /root,TCU-115-R2-Q23
TCU-115-Q24,FORMAL,False,C,C,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q24.png,759c630dff0edab094b97ac3362dc3c46cf41331775ba3eaaaca46c916171be5,L0520,8.4 / How Enzymes Speed Up Reactions,L0517,8.4 / The Activation Energy Barrier,8.4 / How Enzymes Speed Up Reactions：核心為催化劑使儲存反應物快速反應，主列酵素如何加速反應。,8.4 / The Activation Energy Barrier：活化能屏障說明為何先儲存而須受控啟動。,官方C。儲存腔含hydroquinones及H2O2，反應腔的catalases／peroxidases催化後產生熱及刺激性醌類噴霧。A把兩反應物分開儲存、單靠混合即反應說成核心，少了酵素控制；B吸熱相反，D液態比固態體積大不是噴射壓力原因。原題「酸性」無本次取得的pH測值支援，保存原詞但不以此代替醌類刺激性。,"153,154,155","202,203,204",Codex /root,TCU-115-R2-Q24
TCU-115-Q25,FORMAL,False,C,C,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,5,5,1,,questions/Q25.png,89b89cf8c877804570475f77c8c8c2eaa2ef24b05a29f4cac25a5a3386db10e7,L2899,43.3 / B Cells and Antibodies: A Response to Extracellular Pathogens,L2902,43.3 / Cytotoxic T Cells: A Response to Infected Host Cells,43.3 / B Cells and Antibodies: A Response to Extracellular Pathogens：效應B細胞分泌抗體是選項中體液免疫的功能。,43.3 / Cytotoxic T Cells: A Response to Infected Host Cells：細胞毒性T細胞殺死感染宿主細胞形成直接比較。,官方C。效應B細胞分化成漿細胞分泌抗體，CTL以細胞毒作用清除感染細胞；兩者都屬適應性主動免疫，且皆能形成記憶。B的首次／後續二分不成立，D將體液與細胞介導角色倒置。,"964,965,966,967,968","1013,1014,1015,1016,1017",Codex /root,TCU-115-R2-Q25
TCU-115-Q26,FORMAL,False,A,A,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,6,6,1,,questions/Q26.png,31b1b48e8bb8a6bdb15b24aba4011a55463d648fc0754e982f1873efa0f3ac97,L1471,23.4 / Sexual Selection,L3434,51.3 / Mating Behavior and Mate Choice,23.4 / Sexual Selection：Figure23.16即灰樹蛙分卵實驗，主分類性擇比籠統動物行為更貼近。,51.3 / Mating Behavior and Mate Choice：配偶選擇與好基因的行為背景有實質關係，保存為次分類。,官方A。分卵並在共同環境養育，旨在比較父系遺傳品質，非測試環境的決定性作用。C控制母方家系及卵品質的系統差異，不代表同母各卵基因型完全相同。B有「若顯著」條件；教材兩年度存活率不是都顯著，不能寫成已普遍證實。D成立：人工受精子代試驗本身不直接測雌性偏好，偏好來自先前試驗。,"499,500,1149,1150,1151,1152","548,549,1198,1199,1200,1201",Codex /root,TCU-115-R2-Q26
TCU-115-Q27,FORMAL,False,D,D,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,6,6,1,,questions/Q27.png,3bbf4623af45b7fdd81fa3be0fd0a1e87c22d5054b48f95f268ab598ad7029cd,L1883,29.2 / The Ecological and Economic Importance of Mosses,,,29.2 / The Ecological and Economic Importance of Mosses：泥炭苔的酚類、泥炭累積與碳儲存都直接列在苔蘚生態與經濟重要性。,無另列最小次條目；苔蘚條目627–628直接包含酚類、酸性低氧與碳儲存，主29.2比概括生態章更準確。D分解方向錯；B把一般苔蘚耐旱移到整個Sphagnum屬的範圍問題另留。,官方D。泥炭地低pH、低氧及低溫抑制分解，有利有機碳保存，D稱促進分解方向相反。教材先講一般苔蘚脫水耐受，再講濕地Sphagnum；原題B把一般苔蘚耐旱概括整個泥炭苔屬，應保留此範圍差異，不主張所有種都有同等極強耐旱性。,"624,627,628","673,676,677",Codex /root,TCU-115-R2-Q27
TCU-115-Q28,FORMAL,False,C,C,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,6,6,1,,questions/Q28.png,777e47706ee0701f0e653e36d3d851dfec9067996b8ef7ac1df247f079c2e7ee,L2483,38.1 / Methods of Pollination,L1939,30.3 / Characteristics of Angiosperms,38.1 / Methods of Pollination：花色與傳粉者的相互適應屬傳粉方式，教材Figure38.4–5最直接。,30.3 / Characteristics of Angiosperms：花與果實的多樣化用來排除「皆」動物傳粉與「皆」多汁果實。,官方C。花色、形狀及氣味可與特定傳粉者感官適應；A忽略風媒與水媒，B忽略乾果及其他散布方式，D忽略花粉報酬與無報酬欺騙授粉。C是常見適應關係，不必解讀為每種花與每種訪客都已證實互惠共演化。,"644,645,646,647,824,825","693,694,695,696,873,874",Codex /root,TCU-115-R2-Q28
TCU-115-Q29,FORMAL,False,C,C,115年度2026-04-17釋疑維持C,6,6,1,7,questions/Q29.png,88590cbc1ad6fb16614138590d388596902d1ad92d77f5bfa6b15bd4eb53c45c,L2212,34.5 / Derived Characters of Amniotes,"L3147,L2205",47.2 / Developmental Adaptations of Amniotes ; 34.4 / Amphibians,34.5 / Derived Characters of Amniotes：羊膜動物衍生特徵包含四種胚外膜及陸生適應。,47.2 / Developmental Adaptations of Amniotes：胚外膜在發育中形成並於哺乳類改變功能；34.4 / Amphibians：兩棲類繁殖多樣性用來檢查A的絕對水中產卵說法。,官方維持C（PDF7）。鳥、爬行類絨毛膜與尿囊協同氣體交換；B內羊膜、外絨毛膜寫反。兩棲類無羊膜卵，但可在潮濕陸地產卵。胎生哺乳類仍有四膜，卵黃囊與尿囊功能已有轉變，不能沿用帶殼卵完全相同功能。,"732,733,734,735,1053,1054","781,782,783,784,1102,1103",Codex /root,TCU-115-R2-Q29
TCU-115-Q30,FORMAL,False,A,A,未列本輪取得的115年度生物釋疑PDF6–8；依同年答案，不宣稱沒有其他未取得公告,6,6,1,,questions/Q30.png,dee28ae90b5f3e9aad6287f6cebd3d841dd5a7fd12ebbc4491dce486c7c5e5c7,L2365,36.2 / Short-Distance Transport of Water Across Plasma Membranes,L2443,37.1 / Soil Conservation and Sustainable Agriculture,36.2 / Short-Distance Transport of Water Across Plasma Membranes：外界溶質勢降低造成水分滲出及質壁分離，主列水勢。,37.1 / Soil Conservation and Sustainable Agriculture：肥料增加土壤溶質的農業情境須與施肥方式聯繫。,官方A。ψ＝ψs＋ψp；外液高溶質使其ψ降低，若低於細胞則水外流。溶質越多ψs越負，B方向錯；質壁分離時膨壓近零而非C的正膨壓。再加濃糖會進一步降低外界水勢，D不成立。,"788,789,790,791,808,809","837,838,839,840,857,858",Codex /root,TCU-115-R2-Q30
