題號,分類狀態,待審,原答案,採計答案,釋疑,原卷PDF頁,原卷印刷頁,答案PDF頁,釋疑PDF頁,原圖,原圖SHA256,主條目ID,主分類,次條目ID,次分類,主分類理由,次分類理由,科學說明,課本印刷頁,課本PDF頁,覆核者,覆核紀錄
CMU-114-Q11,FORMAL,False,A,A,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,4,4,4,,questions/Q11.png,c4b1f70320649b45dc1e282958cf4f25c4815ca8fcbd1bd205145a4ef6bcd6ee,L1399,22.2 / Ideas from The Origin of Species,L1402,22.2 / Key Features of Natural Selection,辨別達爾文的觀察與推論，直接對照物種起源思想條目。,自然選擇的重要特徵排除目的性變異與個體主動演化。,官方A，即1、2、4。族群有可遺傳變異與過度繁殖，差異繁殖使性狀比例改變；不是因需要而產生定向變異。,"474,475,476","523,524,525",Codex /root,CMU-114-R2-Q11
CMU-114-Q12,FORMAL,False,D,D,維持原答案D,4,4,4,"11,12",questions/Q12.png,2da821013f8fbd6597d56cf900bb2a23c2a1dc0478ee375ce974e5b62e51bd10,L1123,18.2 / Regulation of Chromatin Structure,,,同DNA序列而啟動子甲基化與表現不同，屬染色質結構調節。,無；免疫基因僅為例子，沒有另考免疫反應機制。,官方D並維持。DNA甲基化可維持細胞世代的表現差異；個體跨代傳遞另受生殖系重設影響，不能把細胞層次保留直接當成所有哺乳類跨代現象均成立。,"371,372,373","420,421,422",Codex /root,CMU-114-R2-Q12
CMU-114-Q13,FORMAL,False,B,B,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,4,4,4,,questions/Q13.png,af584b550532f706c910d1c7f2495a4e5c6146d0ea0dcc51b94bc4cb210bfad3,L1458,23.3 / Gene Flow,L1442,23.2 / Gene Pools and Allele Frequencies,遷入者造成等位基因頻率改變，是基因流的直接機制。,基因庫與等位基因頻率提供按遷移比例加權的計算定義。,官方B。新頻率=0.9×0.8+0.1×0.2=0.74；不可直接平均兩來源。完整保留Q13–14遷移題組。,"490,496","539,545",Codex /root,CMU-114-R2-Q13
CMU-114-Q14,FORMAL,False,B,B,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,4,4,4,,questions/Q14.png,da4b1e9dc75a996c96b4b141d5adf641467ebd7cfbc3b60e43252c5869b21b24,L1445,23.2 / The Hardy-Weinberg Equation,L1458,23.3 / Gene Flow,題問隨機交配後基因型比例，主分類為Hardy–Weinberg方程。,所用頻率來自題組遷移事件，故基因流保留為次條目。,官方B。以題組所得0.74計算相應同型合子0.74²=0.5476；須在題定平衡/隨機交配條件下使用平方，不把等位頻率直接當個體比例。,"490,491,492,493,496","539,540,541,542,545",Codex /root,CMU-114-R2-Q14
CMU-114-Q15,FORMAL,False,B,B,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,4,4,4,,questions/Q15.png,8200ae2628e7e1a35dfa69af3ac90d3df1083c0c9e23c1663c9b06c18b60f008,L0443,7.3 / Facilitated Diffusion: Passive Transport Aided by Proteins,L0430,7.2 / The Permeability of the Lipid Bilayer,離子藉膜蛋白順梯度移動是促進性擴散的直接判別。,脂雙層通透性說明Na⁺不能自由穿越疏水核心。,官方B。Na⁺須離子通道或載體；但C葡萄糖也可經載體促進性擴散（教材132、135–136頁），故題文不足以排除所有葡萄糖情境，不能宣稱只有鈉需要膜蛋白。,"132,135,136","181,184,185",Codex /root,CMU-114-R2-Q15
CMU-114-Q16,FORMAL,False,C,C,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,4,4,4,,questions/Q16.png,7b40af431aea5b331f4fccfdadc06100150f8599adf535ee64028193cbd33d31,L2289,35.1 / Common Types of Plant Cells,L2410,36.5 / Movement from Sugar Sources to Sugar Sinks,篩管分子與伴細胞的構造、代謝分工及胞間連絲屬植物常見細胞類型。,源到庫的糖移動條目說明伴細胞相關蔗糖裝載。,官方C。伴細胞維持篩管代謝並經胞間連絲相連；許多植物的裝載需主動運輸，但長距離壓流本身由壓力差驅動，不能把整段運糖一律當直接耗ATP。,"764,765,799,800","813,814,848,849",Codex /root,CMU-114-R2-Q16
CMU-114-Q17,FORMAL,False,A,A,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,5,5,4,,questions/Q17.png,8c619d9bf2aea29f4d56eb361320c22ab121309525b7ae3002ce5ff31582e7c7,L0598,9.5 / Comparing Fermentation with Anaerobic and Aerobic Respiration,L0572,9.3 / Oxidation of Pyruvate to Acetyl CoA,氧供應改變丙酮酸去向與乳酸累積，需比較發酵與有氧呼吸。,丙酮酸氧化成乙醯CoA是通往檸檬酸循環的直接步驟。,官方A。依題設細胞具呼吸能力，有氧條件可增加丙酮酸氧化；不是有氧即停止糖解或所有細胞皆不產乳酸。保留完整共同表格。,"171,172,181,183","220,221,230,232",Codex /root,CMU-114-R2-Q17
CMU-114-Q18,FORMAL,False,D,D,維持原答案D,5,5,4,12,questions/Q18.png,81599f643aca9a36115d11a97fb4d63657223e816b1a50e179103ba67a75bd1c,L0595,9.5 / Types of Fermentation,L0529,8.4 / Effects of Local Conditions on Enzyme Activity,低pH下丙酮酸還原成乳酸與NAD⁺再生，分類主軸是發酵種類。,酵素活性受局部pH影響提供機制比較框架。,官方D並維持。表中糖解速率200→150 nMol/min而乳酸10→15 mM；前者為速率、後者為累積濃度，未給時間/外排/消耗，不能唯一證明低pH提高LDH正向通量。教材支持框架，並未證明釋疑概括的因果。,"157,158,180,181","206,207,229,230",Codex /root,CMU-114-R2-Q18
CMU-114-Q19,FORMAL,False,C,D,原C，官方更正為D,5,5,4,"12,13",questions/Q19.png,4a956a561daa2b19b6ae4c513dea1b0f720e4314c420b0c372cc383e45e59016,L0676,10.5 / C4 Plants,L0679,10.5 / CAM Plants,C₄以葉肉與維管束鞘細胞作空間分隔，是直接主條目。,CAM以同細胞晝夜分隔，為同章不可省的比較次條目。,原C，官方更正D。兩者均藉先固定CO₂減少光呼吸；C₄空間分隔、CAM時間分隔，不能混同為相同能耗與糖產。,"203,204,205","252,253,254",Codex /root,CMU-114-R2-Q19
CMU-114-Q20,FORMAL,False,B,B,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,5,5,4,,questions/Q20.png,90f667abe62680399e07dbfe5631f1f832c305bbdc54c0a6bfef2d1563034284,L0961,15.3 / Mapping the Distance Between Genes Using Recombination Data: Scientific Inquiry,L0958,15.3 / Genetic Recombination and Linkage,以重組率換算遺傳圖距直接屬利用重組資料定位基因。,連鎖與重組條目用以區分親型和重組型。,官方B：通常可重組雌果蠅的10 cM對應約10%重組。題前文AB/ab與實際交配Ab/aB相位不一致；依後者AB、ab為重組型，總和仍10%。未指定性別，雄D. melanogaster通常不重組，另以原始研究摘要記錄此假設。,"301,302,303,305,306","350,351,352,354,355",Codex /root,CMU-114-R2-Q20
CMU-114-Q21,FORMAL,False,B,B,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,5,5,4,,questions/Q21.png,0b62cd1f32ebcfb0e67aad718a457fd00f9a0452f3a55e842c3b9571c924b0a2,L1465,23.4 / Natural Selection: A Closer Look,L1445,23.2 / The Hardy-Weinberg Equation,基因型相對适存度加權後的等位頻率改變，重點是自然選擇的繁殖成功差異。,由p換成p²、2pq、q²的初始比例需要Hardy–Weinberg條件。,官方B。假定選擇前HW，p′=(0.49+0.21×0.9)/(0.49+0.42×0.9+0.09×0.6)=0.679/0.922≈0.73644，最接近B 0.735；題幹未明示HW，答案為近似而非精確0.735。,"490,491,497,498","539,540,546,547",Codex /root,CMU-114-R2-Q21
CMU-114-Q22,FORMAL,False,A,A,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,6,6,4,,questions/Q22.png,71a899f8c74da1a48b58b4af6158707dd98f2a43126607e55333e434afc01318,L0872,14.1 / The Law of Segregation,,,621:179與3:1分離比的檢定，本體是單因子孟德爾分離法則。,無；卡方是統計方法，不因教材技能練習放在第15章就另加連鎖分類。,官方A。期望600、200，χ²=441/600+441/200=2.94，小於df=1的3.84，不拒絕3:1。教材印刷304／PDF353實有卡方Scientific Skills Exercise，另作方法證據，不偽造本地目錄節點。,"271,272,273,304","320,321,322,353",Codex /root,CMU-114-R2-Q22
CMU-114-Q23,FORMAL,False,C,C,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,6,6,4,,questions/Q23.png,fdac2bf74da0069d6112af82d7da22ccc759cdfee43e59b40a8c1abcc9506874,L2381,36.3 / Bulk Flow Transport via the Xylem,L2365,36.2 / Short-Distance Transport of Water Across Plasma Membranes,白天蒸散造成木質部張力及水上升，直接屬木質部質量流運輸。,水勢由高到低流動的定義用於讀表中負水勢。,官方C。白天葉片−1.2 MPa最低，可由蒸散與凝聚張力解讀；不是因水只由高壓流到低壓而忽略總水勢。,"788,789,790,793,794,795","837,838,839,842,843,844",Codex /root,CMU-114-R2-Q23
CMU-114-Q24,FORMAL,False,A,A,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,6,6,4,,questions/Q24.png,cc7643b1009c090fd5cfa961821e187d65351fd899e9760b358017dcc7c30617,L2381,36.3 / Bulk Flow Transport via the Xylem,L2365,36.2 / Short-Distance Transport of Water Across Plasma Membranes,夜間吐水現象的根壓位於木質部運輸條目。,水勢與壓力勢的區別用以檢查表格自洽性。,官方A。吐水可支持根壓，但夜表中柱−0.4至莖−0.3 MPa並非總水勢順梯度，不能據此證成整條持續穩態上行水流；總水勢也不等於壓力勢。保留數據差異，不更改原表。,"788,793","837,842",Codex /root,CMU-114-R2-Q24
CMU-114-Q25,FORMAL,False,B,B,維持原答案B,6,6,4,13,questions/Q25.png,fda826359441bf486c9e1829e5c8b468158c4eb53b5da59fccb9aaa509f1f4eb,L2463,37.3 / Bacteria and Plant Nutrition,,,土壤氮轉化及植物利用硝酸鹽，直接歸細菌與植物營養條目。,無；礦質營養背景不足以另增一個重複主題。,官方B並維持。教材支持NO₃⁻常為主要可吸收氮源，也明載植物可用NH₄⁺；依土壤與物種而變，不擴張成所有植物唯一氮源。,"810,814,815","859,863,864",Codex /root,CMU-114-R2-Q25
CMU-114-Q26,FORMAL,False,A,A,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,7,7,4,,questions/Q26.png,f2553c8a6d5078dafd50ee580ecbd76cbf77ac282e3d51d0a121c155608f766f,L2413,36.5 / Bulk Flow by Positive Pressure: The Mechanism of Translocation in Angiosperms,L2410,36.5 / Movement from Sugar Sources to Sugar Sinks,蔗糖流動由源庫間正壓差驅動，直接採正壓質量流條目。,源與庫糖裝卸決定滲透與壓力差，為機制次條目。,官方A。依壓流模型分析卸載不足對源庫梯度的影響；題目未提供各步實測通量，不能主張現實所有植物僅由單一步驟限速。,"799,800,801","848,849,850",Codex /root,CMU-114-R2-Q26
CMU-114-Q27,FORMAL,False,A,A,維持原答案A,7,7,4,13,questions/Q27.png,078274039211917e1a4be4d220c12cf3adf0633ab0cac72486064fcaec0e90c4,L0611,9.6 / Biosynthesis (Anabolic Pathways),L0564,9.2 / Glycolysis harvests chemical energy by oxidizing glucose to pyruvate,糖解及呼吸中間物供合成反應，直接屬生物合成條目。,糖解作用本身是目錄無更小子條目的概念節點，保留供應碳骨架的來源。,官方A並維持。多類分子合成與中心代謝相接；不表示糖解每步皆可逆，亦不表示所有核苷酸直接由糖解單一路徑合成。教材183–184頁區分碳骨架供應及調控。,"170,182,183,184","219,231,232,233",Codex /root,CMU-114-R2-Q27
CMU-114-Q28,FORMAL,False,D,D,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,7,7,4,,questions/Q28.png,133b6a99571035aba55609a68b911f3586b1f09441adc2d2fd3059956ce36d09,L0588,9.4 / An Accounting of ATP Production by Cellular Respiration,L1774,27.6 / Pathogenic Bacteria,米酵菌酸影響粒線體能量利用，最貼近可驗證的框架是ATP產量收支。,病原細菌毒素條目交代中毒背景；具名毒素作用由原始研究補足。,官方D為錯誤敘述。Bongkrekic acid抑制ANT的ADP/ATP交換，不宜誤称直接結合電子傳遞鏈成員；影響細胞能量不限呼吸系統。教材不直接講此毒素，細胞實驗證據不冒充臨床全器官研究。,"177,178,588","226,227,637",Codex /root,CMU-114-R2-Q28
CMU-114-Q29,FORMAL,False,C,C,維持原答案C,7,7,4,13,questions/Q29.png,fd2a61d7553e425a3789d1f01fa07335e93759b50c41cc6ff1773473411973af,L0585,9.4 / Chemiosmosis: The Energy-Coupling Mechanism,L0582,9.4 / The Pathway of Electron Transport,質子梯度與ATP合成的偶聯屬化學滲透。,電子傳遞路徑建立跨內膜H⁺梯度，為上游次條目。,官方C並維持。H⁺由基質泵至膜間腔，再沿梯度經ATP合酶回流；氧為末端電子受體，不能以氧帶正電或直接產ATP解釋。,"174,175,176,177","223,224,225,226",Codex /root,CMU-114-R2-Q29
CMU-114-Q30,FORMAL,False,A,A,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,7,7,4,,questions/Q30.png,78a3a8783b3413a3dab1f91234d611f471f88a05cb7676193908680533481dde,L3712,55.4 / Biogeochemical Cycles,L3787,56.4 / Greenhouse Gases and Climate Change,生質碳燃燒與近期固定的CO₂相連，主軸是生地化碳循環。,化石碳排放與溫室氣體影響是比較背景。,官方A採理想近期碳循環模型。生質燃料實際淨排放仍取決於種植、加工、運輸及土地利用變更；原始研究模型提供反例，不能以此題宣稱所有生質燃料生命週期零排放。,"1249,1250,1251,1278,1279,1280","1298,1299,1300,1327,1328,1329",Codex /root,CMU-114-R2-Q30
CMU-114-Q31,FORMAL,False,C,C,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,7,7,4,,questions/Q31.png,a938f59e54389e3037d8660dab70d349146ce54187cc948d47b68a2f754466f7,L1649,26.2 / Sorting Homology from Analogy,,,類似環境造成趨同而非共同祖先同源，直接屬辨別同源與同功。,無；建樹是應用背景，判別瓶頸已由最小條目完整涵蓋。,官方C。外形類似可由獨立演化形成，故未區分同功與同源會誤判親緣；應用其他可比較性狀或分子證據檢驗。,"558,559","607,608",Codex /root,CMU-114-R2-Q31
CMU-114-Q32,FORMAL,False,C,C,維持原答案C,7,7,4,13,questions/Q32.png,7a72e4d75d59088a91381ac5333b57e5a87a187a6cdedb927948dd11c659b867,L1840,28.5 / Opisthokonts,L2048,32.2 / Steps in the Origin of Multicellular Animals,比較動物、真菌及所謂原生動物的親緣，直接對照Opisthokonts。,動物起源正文直接列出領鞭毛蟲為最近現生親屬，提供反例證據。,官方C並維持。真菌與動物同屬後鞭毛生物，但廣義「原生動物」不是單系群，若包含領鞭毛蟲，其比真菌更近動物。保留選項分類尺度不齊的問題，不把官方C升格成無條件科學命題。,"613,659,675,676","662,708,724,725",Codex /root,CMU-114-R2-Q32
CMU-114-Q33,FORMAL,False,D,D,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,8,8,4,,questions/Q33.png,0e8db206682a101334856dd2343cf81f4906f880b22907f530c8ac9998b4180d,L2048,32.2 / Steps in the Origin of Multicellular Animals,L1573,25.3 / The Origin of Multicellularity,動物多細胞起源條目直接討論細胞黏附及細胞間訊息相關基因。,多細胞性起源提供更廣演化背景，與動物專屬機制分開。,官方D。黏附使細胞維持接觸，通訊協調分工；教材675–676頁有直接依據，不自造「多細胞性機制」目錄名稱。,"535,536,675,676","584,585,724,725",Codex /root,CMU-114-R2-Q33
CMU-114-Q34,FORMAL,False,C,B,原C，官方更正為B,8,8,4,13,questions/Q34.png,b274467c16b9fa625990ba47fc6812453b485ceb260dfbbfa8d34a57d5979169,L1966,31.1 / Nutrition and Ecology,,,真菌以吸收方式異營，直接屬Nutrition and Ecology。,無；菌絲構造是干擾選項，未另考其機制。,原C更正B。真菌全為異營，但不全為分解者，也不全有典型菌絲（酵母可單細胞）；正式採計依114釋疑。,"655,656","704,705",Codex /root,CMU-114-R2-Q34
CMU-114-Q35,FORMAL,False,D,D,維持原答案D,8,8,4,13,questions/Q35.png,e683c77ececfd225fa264ec410c3126ddddecf3d8ce5b7041396ba75dfe00fad,L1774,27.6 / Pathogenic Bacteria,L1728,27.2 / Genetic Recombination,EHEC致病與毒素為病原細菌的直接主題。,噬菌體介導基因轉移說明毒素性狀可能由水平轉移獲得。,官方D為錯誤選項並維持。CDC對STEC指出抗菌藥可能增加HUS風險，支援本題辨別；此為題目科學核對，不能推成所有E. coli感染皆同一處置。,"579,580,588","628,629,637",Codex /root,CMU-114-R2-Q35
CMU-114-Q36,FORMAL,False,A,A,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,8,8,4,,questions/Q36.png,d4e82cbc03e34cce43dbc6e71355c23cf27545c05260b493f099c051cc011593,L3531,53.1 / Density and Dispersion,,,同一區域同種蛙的有限個體群體，是族群數量及分布條目的基本單位。,無；其他物種、非生物因子分別屬群落或生態系尺度，不是本題主軸。,官方A。判準是同種、特定地點與時段的個體集合，不是新種命名或整個棲地所有生物。,"1191,1192","1240,1241",Codex /root,CMU-114-R2-Q36
CMU-114-Q37,FORMAL,False,B,B,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,8,8,4,,questions/Q37.png,4c177a31afb554f06059033096c838bcc7aeda7135e362b53022e6a89ca72041,L1036,17.1 / Evidence from Studying Metabolic Defects,L1777,27.6 / Antibiotic Resistance,以最小培養基和補充白胺酸比較代謝缺陷，直接採代謝缺陷研究證據條目。,鏈黴素條件辨別抗生素抗性，與營養需求是獨立的第二性狀。,官方B即4、8。原圖GMSA有1、2、3、9；加鏈黴素有3、9；加白胺酸有1、2、3、4、6、8、9；兩者皆加有3、4、8、9。需白胺酸且耐藥者為4、8。Campbell為Neurospora代謝缺陷框架，不冒稱原書有這張細菌圖。,"336,337,338,588","385,386,387,637",Codex /root,CMU-114-R2-Q37
CMU-114-Q38,FORMAL,False,B,B,維持原答案B,8,8,4,13,questions/Q38.png,65d81cba610c32cc834e435dec0fc28fbca98cc1187e89599ebb3011ec345701,L2527,38.3 / Plant Biotechnology and Genetic Engineering,,,以農桿菌Ti載體導入植物基因屬植物生物科技與基因工程。,無；此具體植物轉殖流程比泛用DNA選殖更精準。,官方B並維持：將重組Ti相關載體置入Agrobacterium，再與植物細胞共培養。Campbell837頁提供植物基因工程框架；Ti步驟另以Fraley等1983原始實驗摘要佐證，不宣稱本地課本有Ti流程圖。,"836,837","885,886",Codex /root,CMU-114-R2-Q38
CMU-114-Q39,FORMAL,False,B,B,維持原答案B,8,8,4,13,questions/Q39.png,3c96567c24bebea59084d3d94f2be105d048083f31e8444d826b9a324a7a3a78,L1777,27.6 / Antibiotic Resistance,,,MRSA耐藥機制直接歸抗生素抗性。,無；藥物作用靶標是此同一機制，不泛加蛋白質章。,官方B並維持。CDC資料支持mecA編碼PBP2a對β-lactam親和力低，屬靶蛋白改變，並非必然增加藥物排出或只靠β-lactamase。,"588,589","637,638",Codex /root,CMU-114-R2-Q39
CMU-114-Q40,FORMAL,False,B,D,原B，官方更正為D,9,9,4,13,questions/Q40.png,b9712f3c39f63f66c47a23774f7abb7cf8a6edfeadf2e2ef3d788739a45ffe92,L1774,27.6 / Pathogenic Bacteria,L0044,1.3 / Forming and Testing Hypotheses,Koch原則辨識感染致病因果，最貼近病原細菌主題。,形成與檢驗假說補足分離、接種與再分離的因果驗證方法。,原B官方更正D。但植物疾病並非Koch原則一般不適用的類別；APS植物病理教學實際使用此原則檢驗植物病。教材不直接列Koch全步驟，方法由APS補足。分類已由證據確定，官方答案與科學衝突明示保留。,"17,18,588","66,67,637",Codex /root,CMU-114-R2-Q40
CMU-114-Q41,FORMAL,False,A,A,未列於已取得114生物釋疑PDF7–15；依同年度原答案PDF4採計,9,9,4,,questions/Q41.png,2eefc9f47d2f1fab50ed0ddbd7453ba43e18cd00d12183bfca0ff074db7c539e,L1774,27.6 / Pathogenic Bacteria,,,幽門螺旋桿菌致病及毒素敘述直接歸病原細菌。,無；胃的酸性環境是例子背景，題目主要辨別細菌的致病機制。,官方A：urease分解尿素產生氨，不是分泌尿素來中和酸。感染造成DNA損傷有原始實驗支持，但不能據此認定D所述毒素必以DNA為直接標的；此措辭範圍另存，不把感染層次研究冒充直接毒素靶點實驗。,588,637,Codex /root,CMU-114-R2-Q41
CMU-114-Q42,FORMAL,False,B,B,維持原答案B,9,9,4,13,questions/Q42.png,f2c9e7617e2f826da31cd71fed7d7cc8faf11b59b6478521f3aa7e50521f4d6a,L1277,20.4 / Forensic Evidence and Genetic Profiles,L1652,26.2 / Evaluating Molecular Homologies,核酸指紋用於個體或樣本識別，直接屬法醫證據與遺傳圖譜。,演化親緣推論需比較分子同源性，是題目相對不適用途的對照。,官方B並維持。STR等指紋適合身分或親緣鑑定；較深層演化常需序列同源比較。是資料尺度與用途的相對適合度，不是所有指紋資訊絕不可研究親緣。,"436,437,558,559","485,486,607,608",Codex /root,CMU-114-R2-Q42
CMU-114-Q43,FORMAL,False,C,C,維持原答案C,9,9,4,"13,14",questions/Q43.png,039fce630e40231df2af81ee822517f6b1ad3c110f58133d11951f29de67fc26,L1728,27.2 / Genetic Recombination,,,細菌接合與F因子介導DNA傳送直接屬基因重組條目。,無；F⁺及Hfr都在此最小條目中，無需另造節點。,官方C並維持。供體傳送DNA後仍可存活；釋疑把接受F因子等同直接變Hfr並不準確。F⁺的F因子在質體，整合入染色體才是Hfr；一般未完成全部染色體轉移時受體仍可為F⁻。,"579,580,581","628,629,630",Codex /root,CMU-114-R2-Q43
